x,y,Temp,R
271.191406,110.51757800000001,283.85981486114,6.511136028690905
271.191406,110.568359,283.85981486114,6.508029015826631
271.140625,110.568359,283.81056101899713,6.508029015826631
271.140625,110.51757800000001,283.81056101899713,6.511136028690905
271.089844,110.51757800000001,283.76130717685425,6.511136028690905
271.089844,110.568359,283.76130717685425,6.508029015826631
271.0410155,110.568359,283.71394711637737,6.508029015826631
271.0410155,110.61914099999998,283.71394711637737,6.504921941777804
271.0410155,110.568359,283.71394711637737,6.508029015826631
270.9902345,110.568359,283.6646932742344,6.508029015826631
270.9902345,110.61914099999998,283.6646932742344,6.504921941777804
270.9902345,110.669922,283.6646932742344,6.501814928913528
270.941406,110.669922,283.61733321375755,6.501814928913528
270.941406,110.71875,283.61733321375755,6.498827409484277
270.941406,110.7695315,283.61733321375755,6.495720366027726
270.88867200000004,110.71875,283.5661851049854,6.498827409484277
270.839844,110.669922,283.51882552947177,6.501814928913528
270.839844,110.61914099999998,283.51882552947177,6.504921941777804
270.839844,110.669922,283.51882552947177,6.501814928913528
270.789062,110.71875,283.46957071740223,6.498827409484277
270.789062,110.7695315,283.46957071740223,6.495720366027726
270.789062,110.71875,283.46957071740223,6.498827409484277
270.789062,110.669922,283.46957071740223,6.501814928913528
270.738281,110.669922,283.42031687525923,6.501814928913528
270.738281,110.71875,283.42031687525923,6.498827409484277
270.6875,110.669922,283.3710630331164,6.501814928913528
270.6875,110.7695315,283.3710630331164,6.495720366027726
270.636719,110.818359,283.32180919097345,6.492732877190752
270.636719,110.86914099999998,283.32180919097345,6.489625803141924
270.636719,110.818359,283.32180919097345,6.492732877190752
270.636719,110.7695315,283.32180919097345,6.495720366027726
270.585938,110.818359,283.27255534883056,6.492732877190752
270.585938,110.86914099999998,283.27255534883056,6.489625803141924
270.535156,110.919922,283.22330053676103,6.486518790277649
270.535156,110.86914099999998,283.22330053676103,6.489625803141924
270.535156,110.818359,283.22330053676103,6.492732877190752
270.484375,110.818359,283.17404669461814,6.492732877190752
270.484375,110.86914099999998,283.17404669461814,6.489625803141924
270.433594,110.86914099999998,283.12479285247525,6.489625803141924
270.433594,110.919922,283.12479285247525,6.486518790277649
270.382812,110.919922,283.0755380404057,6.486518790277649
270.332031,110.919922,283.0262841982627,6.486518790277649
270.332031,110.97070300000001,283.0262841982627,6.483411777413373
270.28125,110.97070300000001,282.9770303561198,6.483411777413373
270.28125,110.919922,282.9770303561198,6.486518790277649
270.230469,110.919922,282.92777651397694,6.486518790277649
270.230469,110.97070300000001,282.92777651397694,6.483411777413373
270.179688,110.97070300000001,282.878522671834,6.483411777413373
270.179688,111.0214845,282.878522671834,6.480304733956823
270.128906,111.0214845,282.82926785976446,6.480304733956823
270.128906,110.97070300000001,282.82926785976446,6.483411777413373
270.128906,111.0214845,282.82926785976446,6.480304733956823
270.128906,110.97070300000001,282.82926785976446,6.483411777413373
270.08007799999996,110.919922,282.7819082842509,6.486518790277649
270.08007799999996,110.97070300000001,282.7819082842509,6.483411777413373
270.08007799999996,111.0214845,282.7819082842509,6.480304733956823
270.08007799999996,111.07226549999999,282.7819082842509,6.4771977210925495
270.02929700000004,111.07226549999999,282.73265444210807,6.4771977210925495
269.976562,111.07226549999999,282.6815053634092,6.4771977210925495
269.976562,111.0214845,282.6815053634092,6.480304733956823
269.9277345,111.0214845,282.63414627285886,6.480304733956823
269.9277345,111.123047,282.63414627285886,6.4740906776359965
269.9277345,111.17382800000001,282.63414627285886,6.470983664771722
269.878906,111.17382800000001,282.586786212382,6.470983664771722
269.878906,111.123047,282.586786212382,6.4740906776359965
269.828125,111.123047,282.5375323702391,6.4740906776359965
269.828125,111.17382800000001,282.5375323702391,6.470983664771722
269.777344,111.224609,282.4882785280962,6.4678766519074475
269.726562,111.224609,282.43902371602667,6.4678766519074475
269.726562,111.27539099999998,282.43902371602667,6.46476957785862
269.726562,111.326172,282.43902371602667,6.461662564994344
269.675781,111.27539099999998,282.38976987388367,6.46476957785862
269.675781,111.224609,282.38976987388367,6.4678766519074475
269.625,111.17382800000001,282.34051603174083,6.470983664771722
269.625,111.224609,282.34051603174083,6.4678766519074475
269.625,111.17382800000001,282.34051603174083,6.470983664771722
269.625,111.224609,282.34051603174083,6.4678766519074475
269.574219,111.224609,282.2912621895979,6.4678766519074475
269.574219,111.27539099999998,282.2912621895979,6.46476957785862
269.523438,111.326172,282.242008347455,6.461662564994344
269.523438,111.375,282.242008347455,6.458675045565093
269.472656,111.375,282.19275353538546,6.458675045565093
269.472656,111.326172,282.19275353538546,6.461662564994344
269.421875,111.326172,282.1434996932426,6.461662564994344
269.371094,111.326172,282.0942458510997,6.461662564994344
269.320312,111.326172,282.04499103903015,6.461662564994344
269.320312,111.27539099999998,282.04499103903015,6.46476957785862
269.320312,111.326172,282.04499103903015,6.461662564994344
269.269531,111.326172,281.99573719688715,6.461662564994344
269.21875,111.326172,281.94648335474426,6.461662564994344
269.21875,111.375,281.94648335474426,6.458675045565093
269.21875,111.42382800000001,281.94648335474426,6.455687526135842
269.21875,111.474609,281.94648335474426,6.452580513271569
269.167969,111.474609,281.89722951260137,6.452580513271569
269.167969,111.527344,281.89722951260137,6.449353945787716
269.119141,111.527344,281.8498699370878,6.449353945787716
269.119141,111.576172,281.8498699370878,6.446366426358465
269.119141,111.62695300000001,281.8498699370878,6.443259413494189
269.068359,111.62695300000001,281.8006151250183,6.443259413494189
269.068359,111.576172,281.8006151250183,6.446366426358465
269.01757799999996,111.527344,281.75136128287534,6.449353945787716
269.01757799999996,111.576172,281.75136128287534,6.446366426358465
268.96679700000004,111.576172,281.7021074407325,6.446366426358465
268.96679700000004,111.62695300000001,281.7021074407325,6.443259413494189
268.917969,111.62695300000001,281.6547478652189,6.443259413494189
268.917969,111.576172,281.6547478652189,6.446366426358465
268.917969,111.527344,281.6547478652189,6.449353945787716
268.867188,111.527344,281.60549402307595,6.449353945787716
268.867188,111.576172,281.60549402307595,6.446366426358465
268.867188,111.62695300000001,281.60549402307595,6.443259413494189
268.816406,111.6777345,281.5562392110064,6.440152370037639
268.816406,111.72851549999999,281.5562392110064,6.437045357173366
268.765625,111.6777345,281.5069853688635,6.440152370037639
268.765625,111.62695300000001,281.5069853688635,6.443259413494189
268.714844,111.62695300000001,281.45773152672064,6.443259413494189
268.714844,111.6777345,281.45773152672064,6.440152370037639
268.714844,111.72851549999999,281.45773152672064,6.437045357173366
268.664062,111.779297,281.4084767146511,6.433938313716813
268.664062,111.83007800000001,281.4084767146511,6.430831300852537
268.664062,111.779297,281.4084767146511,6.433938313716813
268.613281,111.779297,281.35922287250816,6.433938313716813
268.613281,111.72851549999999,281.35922287250816,6.437045357173366
268.5625,111.779297,281.30996903036527,6.433938313716813
268.5625,111.83007800000001,281.30996903036527,6.430831300852537
268.511719,111.83007800000001,281.2607151882223,6.430831300852537
268.511719,111.779297,281.2607151882223,6.433938313716813
268.460938,111.779297,281.21146134607943,6.433938313716813
268.460938,111.83007800000001,281.21146134607943,6.430831300852537
268.460938,111.880859,281.21146134607943,6.427724287988264
268.410156,111.880859,281.1622065340099,6.427724287988264
268.410156,111.9296875,281.1622065340099,6.424736737966736
268.359375,111.9804685,281.112952691867,6.421629725102461
268.308594,111.9296875,281.0636988497241,6.424736737966736
268.308594,111.880859,281.0636988497241,6.427724287988264
268.308594,111.83007800000001,281.0636988497241,6.430831300852537
268.257812,111.83007800000001,281.0144440376546,6.430831300852537
268.257812,111.880859,281.0144440376546,6.427724287988264
268.207031,111.880859,280.9651901955116,6.427724287988264
268.15820299999996,111.880859,280.917830619998,6.427724287988264
268.15820299999996,111.9296875,280.917830619998,6.424736737966736
268.10742200000004,111.9296875,280.8685767778552,6.424736737966736
268.10742200000004,111.9804685,280.8685767778552,6.421629725102461
268.056641,111.9804685,280.81932293571225,6.421629725102461
268.005859,111.9804685,280.7700681236427,6.421629725102461
267.957031,112.03125,280.7227085481291,6.41852268164591
267.957031,112.08007800000001,280.7227085481291,6.415535162216658
267.90625,112.08007800000001,280.6734547059863,6.415535162216658
267.90625,112.1328125,280.6734547059863,6.412308625325084
267.8535155,112.1328125,280.62230611225067,6.412308625325084
267.804688,112.08007800000001,280.5749470217004,6.415535162216658
267.804688,112.1328125,280.5749470217004,6.412308625325084
267.804688,112.18164099999998,280.5749470217004,6.4093210753035565
267.753906,112.232422,280.52569220963085,6.406214062439282
267.703125,112.18164099999998,280.47643836748796,6.4093210753035565
267.703125,112.1328125,280.47643836748796,6.412308625325084
267.652344,112.1328125,280.42718452534507,6.412308625325084
267.652344,112.18164099999998,280.42718452534507,6.4093210753035565
267.652344,112.232422,280.42718452534507,6.406214062439282
267.652344,112.28320300000001,280.42718452534507,6.403107049575006
267.601562,112.232422,280.37792971327553,6.406214062439282
267.601562,112.28320300000001,280.37792971327553,6.403107049575006
267.550781,112.232422,280.3286758711326,6.406214062439282
267.550781,112.28320300000001,280.3286758711326,6.403107049575006
267.5,112.232422,280.2794220289897,6.406214062439282
267.449219,112.232422,280.2301681868468,6.406214062439282
267.449219,112.18164099999998,280.2301681868468,6.4093210753035565
267.449219,112.232422,280.2301681868468,6.406214062439282
267.398438,112.28320300000001,280.18091434470387,6.403107049575006
267.398438,112.3339845,280.18091434470387,6.400000006118455
267.347656,112.3339845,280.13165953263433,6.400000006118455
267.347656,112.38476549999999,280.13165953263433,6.396892993254182
267.296875,112.38476549999999,280.08240569049144,6.396892993254182
267.24804700000004,112.435547,280.03504611497794,6.393785949797629
267.24804700000004,112.48632800000001,280.03504611497794,6.390678936933353
267.24804700000004,112.537109,280.03504611497794,6.38757192406908
267.24804700000004,112.48632800000001,280.03504611497794,6.390678936933353
267.1972655,112.48632800000001,279.9857917878717,6.390678936933353
267.1972655,112.435547,279.9857917878717,6.393785949797629
267.1464845,112.435547,279.9365379457287,6.393785949797629
267.1464845,112.38476549999999,279.9365379457287,6.396892993254182
267.1464845,112.435547,279.9365379457287,6.393785949797629
267.1464845,112.48632800000001,279.9365379457287,6.390678936933353
267.09570299999996,112.537109,279.8872836186225,6.38757192406908
267.09570299999996,112.58789099999998,279.8872836186225,6.384464850020253
267.09570299999996,112.537109,279.8872836186225,6.38757192406908
267.09570299999996,112.48632800000001,279.8872836186225,6.390678936933353
267.04492200000004,112.435547,279.83802977647963,6.393785949797629
267.04492200000004,112.38476549999999,279.83802977647963,6.396892993254182
267.04492200000004,112.435547,279.83802977647963,6.393785949797629
266.996094,112.435547,279.790670200966,6.393785949797629
266.945312,112.435547,279.74141538889654,6.393785949797629
266.945312,112.48632800000001,279.74141538889654,6.390678936933353
266.945312,112.537109,279.74141538889654,6.38757192406908
266.945312,112.58789099999998,279.74141538889654,6.384464850020253
266.894531,112.58789099999998,279.6921615467536,6.384464850020253
266.894531,112.6367185,279.6921615467536,6.381477361183277
266.84375,112.58789099999998,279.6429077046107,6.384464850020253
266.84375,112.48632800000001,279.6429077046107,6.390678936933353
266.84375,112.537109,279.6429077046107,6.38757192406908
266.792969,112.537109,279.59365386246776,6.38757192406908
266.742188,112.537109,279.5444000203248,6.38757192406908
266.742188,112.58789099999998,279.5444000203248,6.384464850020253
266.742188,112.6367185,279.5444000203248,6.381477361183277
266.742188,112.6875,279.5444000203248,6.378370317726726
266.691406,112.6875,279.4951452082553,6.378370317726726
266.691406,112.73632800000001,279.4951452082553,6.3753827982974745
266.640625,112.73632800000001,279.4458913661124,6.3753827982974745
266.640625,112.6875,279.4458913661124,6.378370317726726
266.589844,112.6875,279.3966375239695,6.378370317726726
266.589844,112.6367185,279.3966375239695,6.381477361183277
266.589844,112.6875,279.3966375239695,6.378370317726726
266.539062,112.6875,279.34738271189997,6.378370317726726
266.539062,112.73632800000001,279.34738271189997,6.3753827982974745
266.539062,112.6875,279.34738271189997,6.378370317726726
266.488281,112.6875,279.298128869757,6.378370317726726
266.488281,112.73632800000001,279.298128869757,6.3753827982974745
266.488281,112.7890625,279.298128869757,6.3721562614059
266.4375,112.7890625,279.24887502761413,6.3721562614059
266.4375,112.83789099999998,279.24887502761413,6.369168711384373
266.4375,112.888672,279.24887502761413,6.366061698520098
266.386719,112.888672,279.19962118547124,6.366061698520098
266.386719,112.93945300000001,279.19962118547124,6.362954685655822
266.335938,112.888672,279.1503673433283,6.366061698520098
266.287109,112.888672,279.10300679788816,6.366061698520098
266.287109,112.83789099999998,279.10300679788816,6.369168711384373
266.287109,112.7890625,279.10300679788816,6.3721562614059
266.23632799999996,112.83789099999998,279.05375295574515,6.369168711384373
266.23632799999996,112.93945300000001,279.05375295574515,6.362954685655822
266.23632799999996,112.9902345,279.05375295574515,6.359847642199272
266.18554700000004,113.04101549999999,279.0044991136024,6.356740629334998
266.18554700000004,112.9902345,279.0044991136024,6.359847642199272
266.1347655,112.9902345,278.9552447864961,6.359847642199272
266.0839845,112.9902345,278.9059909443531,6.359847642199272
266.0839845,112.93945300000001,278.9059909443531,6.362954685655822
266.035156,112.93945300000001,278.85863088387623,6.362954685655822
266.035156,112.9902345,278.85863088387623,6.359847642199272
266.035156,113.04101549999999,278.85863088387623,6.356740629334998
265.984375,113.04101549999999,278.8093770417334,6.356740629334998
265.984375,113.091797,278.8093770417334,6.353633585878446
265.933594,113.091797,278.76012319959045,6.353633585878446
265.882812,113.14257800000001,278.710868387521,6.35052657301417
265.882812,113.193359,278.710868387521,6.347419560149897
265.832031,113.193359,278.66161454537803,6.347419560149897
265.78125,113.193359,278.61236070323514,6.347419560149897
265.730469,113.193359,278.56310686109225,6.347419560149897
265.730469,113.24414099999998,278.56310686109225,6.344312486101069
265.679688,113.24414099999998,278.51385301894925,6.344312486101069
265.679688,113.193359,278.51385301894925,6.347419560149897
265.628906,113.193359,278.4645982068797,6.347419560149897
265.578125,113.193359,278.4153443647368,6.347419560149897
265.578125,113.24414099999998,278.4153443647368,6.344312486101069
265.527344,113.294922,278.36609052259394,6.341205473236793
265.527344,113.34375,278.36609052259394,6.3382179538075425
265.476562,113.294922,278.3168357105244,6.341205473236793
265.476562,113.34375,278.3168357105244,6.3382179538075425
265.425781,113.34375,278.26758186838146,6.3382179538075425
265.425781,113.3945315,278.26758186838146,6.335110910350991
265.375,113.34375,278.2183280262386,6.3382179538075425
265.375,113.3945315,278.2183280262386,6.335110910350991
265.375,113.4453125,278.2183280262386,6.332003897486716
265.32617200000004,113.4453125,278.170968450725,6.332003897486716
265.32617200000004,113.49414099999998,278.170968450725,6.329016347465189
265.275391,113.4453125,278.1217146085821,6.332003897486716
265.275391,113.3945315,278.1217146085821,6.335110910350991
265.224609,113.4453125,278.0724597965126,6.332003897486716
265.224609,113.49414099999998,278.0724597965126,6.329016347465189
265.224609,113.4453125,278.0724597965126,6.332003897486716
265.17382799999996,113.4453125,278.0232059543696,6.332003897486716
265.17382799999996,113.3945315,278.0232059543696,6.335110910350991
265.125,113.3945315,277.9758463788561,6.335110910350991
265.125,113.4453125,277.9758463788561,6.332003897486716
265.074219,113.3945315,277.9265925367132,6.335110910350991
265.074219,113.4453125,277.9265925367132,6.332003897486716
265.074219,113.49414099999998,277.9265925367132,6.329016347465189
265.023438,113.544922,277.87733869457026,6.325909334600913
265.023438,113.49414099999998,277.87733869457026,6.329016347465189
264.972656,113.544922,277.82808388250066,6.325909334600913
