8.419587685658001, 70.90254041570415
9.940023306566104, 70.90254041570415
11.460458927474221, 70.90254041570415
12.980894548382324, 70.90254041570415
14.501178125728345, 71.23399538106219
16.021461703074365, 71.56545034642
17.541593236858276, 72.22836027713606
19.062028857766393, 72.22836027713606
20.582464478674495, 72.22836027713606
22.102900099582612, 72.22836027713606
23.623335720490715, 72.22836027713606
25.14361929783675, 72.55981524249387
26.663750831620675, 73.22272517320994
28.18403440896668, 73.55418013856797
29.7044700298748, 73.55418013856797
31.2249056507829, 73.55418013856797
32.74526524990998, 73.71990762124688
34.26539678369389, 74.38281755196272
35.78560433925887, 74.87999999999965
37.30603996016697, 74.87999999999965
38.82647558107507, 74.87999999999965
40.34660711485901, 75.54290993071572
41.86673864864294, 76.20581986143156
43.387174269551025, 76.20581986143156
44.907533868678115, 76.3715473441107
46.42789346780518, 76.5372748267896
47.835543174354314, 73.81934411085422
49.470133101680204, 73.55418013856797
50.990492700807266, 73.71990762124688
52.510548212810164, 74.54854503464185
54.030831790156185, 74.87999999999965
55.55119138928325, 75.04572748267879
57.071170879505075, 76.04009237875266
58.59153047863211, 76.20581986143156
60.11181405597816, 76.5372748267896
61.63186956798103, 77.36591224018457
63.15222916710809, 77.53163972286347
64.67236070089203, 78.19454965357932
66.19249223467594, 78.85745958429538
67.71269979024092, 79.35464203233232
69.23283132402486, 80.01755196304816
70.75319092315192, 80.1832794457273
72.27324643515479, 81.01191685912204
73.79345399071977, 81.5090993071592
75.31373756806579, 81.84055427251701
76.83371705828762, 82.83491916859089
78.35407665741468, 83.00064665127002
79.87413216941755, 83.82928406466476
81.3944157467636, 84.1607390300228
82.9148513676717, 84.1607390300228
84.43513494501772, 84.49219399538083
85.95511443523955, 85.4865588914547
87.47509392546138, 86.48092378752858
88.99522545924532, 87.14383371824465
90.51520494946715, 88.13819861431853
92.03518443968898, 89.1325635103924
93.55523995169185, 89.96120092378737
95.07529546369474, 90.78983833718212
96.59512291035449, 92.11565819861403
98.11517842235739, 92.944295612009
99.63515791257922, 93.93866050808288
101.15521342458209, 94.76729792147785
102.67481280589871, 96.5903002309467
104.19418412187218, 98.91048498845248
105.71355543784566, 101.23066974595827
107.23300277560017, 103.38512702078492
108.75260215691677, 105.20812933025377
110.27220153823339, 107.03113163972262
111.7916488759879, 109.1855889145495
113.31094417018033, 111.67150115473419
114.83023946437274, 114.15741339491888
116.34961078034621, 116.47759815242466
117.86890607453867, 118.96351039260958
119.38797330338795, 121.9466050808312
120.90704053223723, 124.92969976905283
122.42625980464862, 127.58133949191665
123.94547907706001, 130.23297921478047
125.46447028412825, 133.381801385681
126.9836135347586, 136.19916859122372
128.50275678538893, 139.01653579676645
130.02174799245716, 142.1653579676672
131.54096726486856, 144.81699769053103
133.06003449371786, 147.80009237875265
134.57925376612923, 150.45173210161647
136.09847303854062, 153.10337182448006
137.61792037629513, 155.25782909930695
139.1372916922686, 157.57801385681273
140.65689107358523, 159.40101616628158
142.17641443312078, 161.38974595842933
143.69608983621842, 163.04702078521927
145.21576523931608, 164.704295612009
146.73528859885167, 166.69302540415674
148.2549640019493, 168.3503002309467
149.7745633832659, 170.17330254041553
151.29416276458252, 171.99630484988438
152.8138381676802, 173.6535796766741
154.33351357077782, 175.31085450346404
155.85311295209445, 177.1338568129329
157.37278835519209, 178.7911316397226
158.89246375828975, 180.44840646651255
160.41183507426322, 182.76859122401834
161.93128241201774, 184.923048498845
163.4506537279912, 187.24323325635078
164.97002504396468, 189.56341801385656
166.48954840350024, 191.55214780600454
168.00899574125478, 193.7066050808312
169.52851910079033, 195.69533487297895
171.04804246032592, 197.68406466512693
172.56741377629942, 200.0042494226327
174.08708917939703, 201.66152424942243
175.6066125389326, 203.65025404157018
177.1263639638113, 205.14180138568122
178.64611538868996, 206.63334872979203
180.1658668135687, 208.12489607390285
181.68569426022844, 209.45071593533476
183.2055217068882, 210.77653579676667
184.72534915354788, 212.10235565819835
186.2452526219887, 213.26244803695135
187.7653081339916, 214.09108545034633
189.28513558065134, 215.416905311778
190.8049630273111, 216.74272517320992
192.32494251753292, 217.7370900692838
193.84492200775475, 218.7314549653579
195.3645974108524, 220.38872979214761
196.8843488357311, 221.88027713625843
198.40394821704774, 223.70327944572728
199.9236236201454, 225.36055427251722
201.44329902324301, 227.01782909930694
202.9628223827786, 229.0065588914547
204.48249778587626, 230.66383371824463
206.00217318897393, 232.32110854503458
207.5216965485095, 234.30983833718233
209.04137195160712, 235.96711316397204
210.56074326758062, 238.28729792147783
212.08026662711615, 240.2760277136258
213.59978998665173, 242.26475750577356
215.1194653897494, 243.92203233256328
216.639140792847, 245.57930715935322
218.1585121088205, 247.899491916859
219.67818751191817, 249.55676674364872
221.1975588278916, 251.8769515011545
222.7168541220841, 254.36286374133942
224.23614941627648, 256.8487759815241
225.7553686886879, 259.50041570438793
227.2743598957561, 262.64923787528846
228.7934271246054, 265.6323325635103
230.31226628811157, 269.1126096997689
231.83125749517978, 272.26143187066964
233.35017268046704, 275.5759815242493
234.86908786575418, 278.89053117782896
236.3878510074793, 282.53653579676666
237.90661414920447, 286.18254041570435
239.42530126914846, 289.99427251732095
240.9439123673115, 293.97173210161645
242.46229540013138, 298.4463741339491
243.98090649829442, 302.4238337182446
245.49951759645745, 306.40129330254035
247.01797665105835, 310.7102078521939
248.53651172744037, 314.8533949191685
250.05489476026025, 319.32803695150096
251.573125749518, 324.13413394919166
253.0911286734327, 329.4374133949191
254.6091315973473, 334.7406928406465
256.127134521262, 340.0439722863741
257.6453655105198, 344.8500692840646
